,2019_08,COD_REG,DEN_REG,1951_08,1952_08,1953_08,1954_08,1955_08,1956_08,1957_08,1958_08,1959_08,1960_08,1961_08,1962_08,1963_08,1964_08,1965_08,1966_08,1967_08,1968_08,1969_08,1970_08,1971_08,1972_08,1973_08,1974_08,1975_08,1976_08,1977_08,1978_08,1979_08,1980_08,1981_08,1982_08,1983_08,1984_08,1985_08,1986_08,1987_08,1988_08,1989_08,1990_08,1991_08,1992_08,1993_08,1994_08,1995_08,1996_08,1997_08,1998_08,1999_08,2000_08,2001_08,2002_08,2003_08,2004_08,2005_08,2006_08,2007_08,2008_08,2009_08,2010_08,2011_08,2012_08,2013_08,2014_08,2015_08,2016_08,2017_08,2018_08
0,67.09641423285838,1,Piemonte,83.34818546799968,85.40969652837913,81.94055538061875,84.69382232543494,67.47911910572306,56.79105329449736,51.03997579311974,53.80525269621349,90.09825434936629,63.8082933165394,37.78869164764229,35.16726117846178,78.86908112256947,52.632335865543574,82.95347555695506,72.02953534598126,79.8946656301661,91.03140006297726,66.51426828308274,65.7124399748091,63.73112158545226,77.7888589309612,89.63425962371093,62.34105624655593,88.48787687947728,86.51764347004645,94.23935290876172,62.1094426513422,81.61690643942376,96.72147327402976,79.78453416515784,71.56442375816737,79.66541368180745,99.86218806581122,60.83958513736913,63.71755687632842,80.12068507439187,67.47061717704479,54.217428953790446,58.518460206250495,41.767348264189565,85.81463040226718,67.06194894906714,46.32405730929702,79.52031016295363,85.0623671573644,79.68907443123672,72.51170491222545,85.80520349523735,77.18056758246084,58.96186432338818,99.62901479965363,45.24883393686531,67.6569166732268,77.37935920648665,63.69718767220342,95.15835826182791,71.88549948830985,63.773326182791465,88.89682555301897,57.50278969534756,45.92937691883807,74.49964083287412,85.12151657088877,91.33599346611037,69.34056915689207,42.03878512949697,64.03725497913878
1,86.55953292496172,2,Valle d'Aosta,88.40011485451761,83.88782542113323,75.53770099540581,78.96375861408882,64.5886102603369,83.42745022970904,74.39889931087289,91.61387825421133,69.98341309341501,82.05576186830015,67.60994448698315,50.16158116385911,74.30566615620215,58.13591596477795,73.22678503062787,61.46123660030628,73.37504785604901,69.6499904287902,70.14955972434916,74.77216692189893,92.95176110260337,71.62022396630934,86.97271248085758,74.30614471669219,71.00167496171517,59.87140122511485,72.4833843797856,73.81175823124043,73.72532542113323,87.7635241194487,80.83578675344563,84.65743683001531,62.08057044410413,74.8791634762634,71.2677450229709,76.3821831929556,89.86937212863705,76.72561255742725,55.683575803981626,55.66725210566616,76.68487270290964,88.21732388973966,86.25155053598775,84.59866003062787,71.47902947932619,81.25874808575804,90.3593606431853,74.21300248851455,92.25879594180705,88.46278713629403,99.49734877488514,87.6406393568147,76.02206642419601,93.44760719754977,85.72333460949464,72.76853943338438,90.90279479326186,90.6666539050536,74.86273928024502,88.35495788667687,100.58905053598775,95.04280245022971,93.72508614088821,79.96990811638591,97.6698411179173,64.5197454058193,87.9532350689127,76.62984303215927
2,74.43742672305503,3,Lombardia,88.21661711749435,74.4757034586718,86.67527321832343,83.71029436395612,77.02723808726238,70.02390398626581,67.98959467381292,70.01024307009463,92.79869776400636,81.60154090947157,58.49272988024453,55.362658068838456,89.49753998827569,72.39146114228289,92.42247299221171,94.00113055857969,104.01029017670211,92.26883217485972,73.4332185327862,93.56848253915082,71.75377376266644,80.8960828238841,85.5192875387321,71.36839460681685,91.82853194874801,88.6342642994724,94.71716146051419,73.9782105770036,96.16367975881417,74.4592894229964,80.03114270161628,95.48896658571309,77.51305899840884,93.17625198894565,71.02885541411942,67.05664831253664,84.10886860396951,73.9657011556821,88.97926262457081,64.89002177372079,50.91377397202914,80.85775898165983,75.52407147642576,71.35184448538648,75.74983250984005,86.94741855790973,83.66671551796333,70.09504019763838,94.65186123440247,86.0475096306842,72.05702516539654,101.1528557072272,55.724101834017254,62.86696047232225,91.51074030650699,89.79705426681183,80.90180365965999,68.43898124110208,64.78699962314714,96.17803157189515,58.93878234653714,59.875722301314795,75.41823339753789,84.65076731429528,69.92366635960137,81.43511326522066,51.50423959467381,95.16327150154929
3,93.61808362113307,4,Trentino-Alto Adige,92.77640715702843,95.32560254243515,91.6826916011463,83.04888309207142,81.88534242045705,91.39996509662723,86.45058417223896,94.64790763465354,79.69207877140128,85.73911565875524,81.64244250128591,84.75579579689911,84.49642699684033,82.51686384010581,82.19956462635021,81.26291424792417,92.41673708575208,78.17916452347711,79.79675214931295,89.53691490925124,93.4186751414505,83.47429091042693,95.75969946359027,92.02526820486443,90.8237104122272,69.47993515320744,81.01620251304284,85.08083804835036,85.15519141744434,92.88224704239842,96.00541002277905,92.90935226688221,79.46493129546623,78.88504849731795,95.27879528253362,94.42194503637299,95.75011940627526,97.16952017047542,93.73628664854141,89.53911933279447,92.75682452788595,105.41990594459548,95.16099639944154,96.48963002424865,79.88435961496069,88.84036299507679,96.86699059445955,95.14542765816739,96.73804100227791,102.96170732603424,102.6995921816445,91.29581526930707,93.9510526122419,90.5687780145492,87.93462047174664,81.26930707619957,92.6897090160923,100.62945477257698,95.75477625101036,96.10290983907709,102.20580130795797,108.21046733779117,95.07177235652877,85.09488206334044,94.88361562201484,99.05220809758248,103.9411418913954,103.1730656183408
4,74.36779414189152,5,Veneto,83.05160775650467,72.31585563554432,91.05604632631753,89.23257267681485,83.78240918832775,70.91431966807716,65.3400903995164,73.99408556355444,83.752047040721,94.44598697587514,56.5612257514975,43.653490273121946,94.94283398362367,82.32914766170248,95.16304885420674,102.53903115898225,86.0156000989174,99.41856487333077,90.4384651316151,96.33975380557234,64.60599961532121,75.87203934714513,66.8453247788097,74.54465708633292,107.17136066384569,90.65059487827664,99.05300324229269,92.21134665054679,97.68626696708249,74.73582183876464,86.1671498049129,100.24135159641699,77.13685634994779,102.57078089795021,63.238548936637905,77.65548579436171,83.06934522173985,78.24981452986756,110.02332115183822,63.52935923503874,68.53376243336814,78.50362697147881,63.260331373303295,69.21464389734571,92.64604742539979,89.27961339781282,72.31022970819366,55.15745040391273,82.30244683189537,77.50078996537891,80.0704717810628,107.29643622575149,55.74634555146453,79.41981507940869,98.33090619332857,91.66973264823872,80.93372533934165,80.0170701214486,62.134136121338685,94.70156481837665,51.28584725504204,57.404005467934276,86.34772215200307,91.69053964939276,75.56866516458757,78.63257679837336,55.41722193218662,91.97244051217234
5,94.73095869647594,6,Friuli Venezia Giulia,102.11780030314513,105.19773114816218,104.56974706328154,97.98421119110775,97.93027661993179,103.7853037766831,98.63277598837944,97.1029588227864,92.39269925476822,103.04281135531136,100.38445749652647,66.12403293545535,106.5342617152962,109.35055892383478,102.34683276493621,101.04992421371732,91.05726600985221,97.27229379815587,105.70082575470506,109.78653530377669,105.64149141088797,99.95108627005179,87.27208854364027,110.15051471516989,108.46506726032588,77.97590627763041,98.58718580270305,101.77880668182392,97.26818081343943,114.54678224074776,103.18296861184793,107.46275419982317,91.93167392951875,102.00993116079323,101.96059113300493,112.08030188202602,106.30329512441581,112.04559808008084,112.84088827838828,96.81473411645825,106.06609984842744,115.62686307944928,85.23104553492485,91.25628394593912,100.87005810281673,101.21570670708601,100.07502841985601,97.56623405330302,101.82452317797146,99.25498926360996,98.29590596185423,107.02973032714412,102.66493779209297,107.81246842238221,98.83408330175571,94.35202728306177,101.00791019325501,114.42405582922824,94.71735663761525,102.30498452696729,93.23248231653405,99.31628931413414,99.43738947833775,100.71892762410003,115.02327270430719,92.95624921055956,92.51727295692812,109.07449160035367
6,36.92755367036011,7,Liguria,32.392950715604805,89.72470567867036,73.8458852723915,87.78937557710064,60.81557594644506,26.843089219759925,41.30213815789474,51.12731417359188,77.00246999076639,70.18783471837489,34.178996421975995,21.29543801939058,93.21668397968605,45.95470625577101,94.59480609418283,70.66423707294553,67.66080332409972,87.77858956602032,55.65037511542013,68.42608494921514,43.22219529085873,55.17588873499538,67.58898314866113,33.89395487072945,89.45634810710987,87.62920706371192,98.46795937211449,51.562961680517084,56.71521814404432,97.22285318559557,56.263336795937214,78.26184787626963,84.266060710988,97.99789935364727,40.54042590027701,37.62815674053555,75.64450023084026,42.21380424746076,62.00833333333333,52.231896352723915,26.610803324099724,91.1130713296399,50.94336334256695,33.371000692520774,72.51695521698984,74.73816943674977,77.50321445060018,56.829212834718376,58.54283818097876,56.91808056325023,31.52800957987073,85.74441943674977,24.39349319021237,35.45751962142197,71.1761542012927,82.1889716066482,73.88106532779317,27.561262119113575,34.33329005078485,88.47317636195753,38.507796629732226,31.96181325023084,80.31368882733149,76.12729108956601,76.22856648199446,39.19407317636196,15.37798505309326,71.5125807940905
7,35.69002561817777,8,Emilia-Romagna,41.58970539095567,62.287887057251055,66.20991312096236,74.70474493205614,57.404689240365336,29.199011472488305,38.53971374470929,26.590682780129203,84.09695923368234,58.62170305190465,20.598866674092225,17.488019325016708,65.96371686344398,49.59150701715304,85.82979505457786,93.41328246825573,73.70239474270439,91.5076743149922,69.524860770773,72.02523390510136,20.895064323902872,77.39222543996436,64.30496769881934,63.95405435509022,102.16138338159946,95.6975272889285,95.09384049899755,60.87686010247271,106.72444865226109,54.9278903987525,66.61660726219648,76.23085876587213,73.31728113165515,100.25666072621965,49.87381376698597,45.98532523947427,60.3048396079305,35.15208843840499,83.78702383604366,38.26676319893072,35.64052127422588,59.179945422143014,67.35860993539764,40.10881042548452,99.30073513031856,67.1484127868122,60.711132768990865,34.113780908888394,88.41028625529071,47.92697148585431,31.389440855424372,100.0414903096458,24.101356092670972,38.861241367787926,92.00940632657607,78.82574626865672,40.245032301180665,28.24330307418133,34.00940075740699,81.67267208732457,14.455183504121186,15.93107178658944,55.18478503007351,68.95980173758075,58.46934172421475,43.115989084428605,15.709996658498552,55.94712073958566
8,34.72878250848047,9,Toscana,30.718581477776812,48.176067669826914,56.40182765069149,79.4605712359746,40.306098873619206,21.265744596416457,22.54445589066713,21.948657802035314,77.97128598764895,35.341806558232584,24.610303231277726,8.250827661563886,77.37905540575802,57.41266199878229,80.0978081238584,70.60146125076106,53.422023136470386,76.20849460728886,72.62586979211969,71.67964468991912,21.947467274071496,58.289858223884494,49.651474297642864,54.025207662868574,90.19963903627033,84.70979385926763,80.73289227624598,55.22379751239454,66.6938494824737,62.316066147690705,36.47976374271549,64.41465164825607,96.83808819692094,85.33042315386622,41.74460185265721,38.900955140471424,44.36069191963121,33.817131643037314,80.74893994085413,46.21128337827259,42.349210663651384,64.28216599982605,37.891471688266506,17.758919446377316,72.37432591110725,74.05472079672958,62.8096025050013,23.254101613464382,39.750652344089765,24.874983691397755,9.60455988518744,103.89794076715665,28.416790793250414,35.94428709663391,65.60047729842567,50.654485952857264,59.728233452204925,25.681414173262592,23.317272984256764,64.45651583021657,11.010869003870575,35.67225417500217,41.069645885883276,67.82343763590502,87.14100961120292,32.510508176045924,13.052277224493347,54.83711511698704
9,46.095564277251185,10,Umbria,28.874748222748813,40.5400547985782,96.7808056872038,78.69373518957346,58.97076792061611,20.574996297393366,43.66808353080569,28.647315610189573,95.99971860189574,32.424881516587675,53.10695349526066,14.703938647808057,89.56047097156399,81.10549466824645,93.65576125592418,49.983175355450236,61.62637736966825,84.91870556872038,94.73409360189574,71.8699644549763,27.806312944312797,90.76468453791469,49.45856412914692,56.39894475710901,88.86809834123223,92.5274066943128,100.54170616113744,62.003310130331755,46.24018438981042,58.85104413507109,54.39884108412322,80.21289988151659,82.45346563981043,74.37517031990521,41.67618483412322,69.24840047393364,46.95659063981043,39.968746297393366,96.50497630331753,45.92183056872038,37.26878702606635,50.615247334123225,31.673407879146918,30.276214454976305,78.61722452606635,73.87619964454976,60.90053687796208,23.68179058056872,47.58608930687204,16.344186907582937,11.918657434834124,112.7884922985782,47.217491113744074,51.70430983412322,98.68021327014218,77.71595082938389,45.2275547985782,25.509371297393365,47.43200162914692,51.047556279620856,16.772008293838862,20.01346267772512,51.16398104265403,77.68910693127962,65.09167654028435,66.42377813981042,14.188395105154028,65.18640402843602
