,2019_11,COD_REG,DEN_REG,1951_11,1952_11,1953_11,1954_11,1955_11,1956_11,1957_11,1958_11,1959_11,1960_11,1961_11,1962_11,1963_11,1964_11,1965_11,1966_11,1967_11,1968_11,1969_11,1970_11,1971_11,1972_11,1973_11,1974_11,1975_11,1976_11,1977_11,1978_11,1979_11,1980_11,1981_11,1982_11,1983_11,1984_11,1985_11,1986_11,1987_11,1988_11,1989_11,1990_11,1991_11,1992_11,1993_11,1994_11,1995_11,1996_11,1997_11,1998_11,1999_11,2000_11,2001_11,2002_11,2003_11,2004_11,2005_11,2006_11,2007_11,2008_11,2009_11,2010_11,2011_11,2012_11,2013_11,2014_11,2015_11,2016_11,2017_11,2018_11
0,311.4116350468393,1,Piemonte,372.4374557191215,58.36190270014957,10.106139420806109,80.52245040541604,51.68379024639849,100.80189718964024,196.95223569235614,241.35877351806658,132.1217625757695,114.13823506258365,209.6434700464457,249.23527906793672,198.8325985987562,45.497097142407306,64.5935802566323,100.74583759741793,113.02730654176179,289.63973077225853,64.10831102889081,93.68534991734236,178.24049437140832,15.223898882153822,8.124471704518617,76.7469593796741,174.80878532630086,167.9516256002519,23.80557496260726,15.837521156419744,40.36387811934189,65.30383078800283,1.3424192673482642,167.4269857513973,14.16411231598835,91.93494646933794,72.65770880894277,44.400087577737544,95.31746437849327,7.214678619223806,42.62390773832953,52.596163307880026,29.976585255451468,32.70405612847359,75.92884554829568,217.632547429741,92.99361371329607,175.80648272061717,116.33766629929937,10.16521749291506,85.36387073919546,218.84783122097141,44.39330276312682,322.97508462567896,194.6795835629379,120.12553137054239,25.415593265370386,23.420326399275762,67.26872589152168,212.21359127765095,106.11671455561678,220.697984728017,274.9617413209478,205.50893489726838,95.86930252696213,369.7730850980083,4.846665157836732,257.7862906400063,69.02606175706526,210.50383767613948
1,194.1093415007657,2,Valle d'Aosta,248.24877488514548,100.2115428790199,12.726390218223584,53.00481431852986,24.66000191424196,33.228402565084224,102.79213246554365,134.2198315467075,54.50024885145482,86.2906584992343,120.30200995405819,236.80985834609496,148.21231814701378,34.578395386676874,94.09948315467075,72.24308958652374,63.94420463246554,213.66897013782543,80.92654096477794,62.94911944869832,159.20995405819295,97.82126722817765,27.019204632465545,69.32482771822359,158.68248468606433,130.00146439509953,56.9750382848392,2.5880264165390505,61.24344372128637,40.57481336140888,16.912321736217457,95.49553981623278,64.97014739663094,73.62781393568147,79.11520865237367,33.577651225114856,88.02904862174579,13.173485356049005,21.38030005742726,55.34911944869832,46.35094276416539,80.85595329249617,39.42770865237366,198.72178407350688,74.8729709035222,271.3605666156202,75.6374904287902,50.009968415007656,68.67698124042879,152.69941615620215,35.40792017611026,295.28070444104134,97.88284839203675,146.03510719754976,15.51988658116386,25.134336715160796,60.05036370597244,225.10172281776417,62.077033882082695,127.02522013782541,150.2331163859112,137.92299961715162,100.88258996937213,208.6301684532925,33.07466261485452,190.23290581929555,30.80737700995406,148.63546133231242
2,286.4245038104011,3,Lombardia,299.46080730257097,67.09949962314714,13.63528755966837,74.38300288920526,62.72807449124864,58.74044782681518,171.98304162130475,103.29835231555145,182.72027049660832,161.4692864919186,171.7838434804455,150.53741311447953,279.3774809479943,58.31553575914915,116.8696507830165,155.8290030148229,152.9150196800938,189.32126706306005,124.22894858052089,159.32105770036011,134.15223808726236,32.03763032828071,26.972105037266562,90.92471317310108,129.52541663177288,141.6431726823549,38.116792982162295,27.10592967506909,82.6742996817687,91.35444058286576,1.0756399628904614,158.78591617117493,7.059158702160623,90.59208818356922,101.74921488987522,51.90645674566619,73.62398982497278,7.65909536994389,55.42873293693995,105.1010698433967,84.62638179381962,41.80645465203919,69.84373168076375,131.4921698350222,62.90164663763504,202.0664307846914,157.03728749685956,17.90004893853111,75.77775102587724,320.37974206515366,34.48153159283142,362.4375680428775,174.5756741478938,114.86234402478854,59.331656687044635,36.367695858805796,103.61770370990705,202.78580102168996,126.37355539737041,214.71015827820116,110.84692446193786,179.83167238924713,103.09315593333892,316.61410267146806,8.379424749811573,114.39263880747006,84.87993049158362,125.20777154342183
3,326.10242468772964,4,Trentino-Alto Adige,228.57935341660544,82.1357825128582,7.482011733100661,32.507450863335784,45.56266072740632,34.70414906318883,106.9150165319618,102.16817597354886,144.4221344599559,103.22055473916238,128.62083027185892,141.468139235856,221.22264878765614,61.86243111682586,84.10706282145482,171.4510653930933,126.27787472446731,173.02279573842762,101.61580639235856,115.7795830271859,122.88756429096253,30.00631429096253,22.18340833945628,51.18495132255694,75.33519011756061,81.03157604702425,32.61853186994857,12.707828572740631,95.75829353416606,40.777709404849375,4.007540985488611,112.70536370315943,14.292454996326232,35.8306438280676,73.73513960323292,30.75447511021308,85.94579353416606,6.365053843681117,61.28163115356356,159.85293901542983,81.52493570903748,55.46808872152829,34.787653839088904,54.180189199118296,24.799926524614254,201.18434974283616,131.51054371785452,23.83340604335048,47.095802718589276,310.82325495958855,26.82198521307862,361.14790595150623,160.9934974283615,78.61096620132255,43.31412105069801,15.861485121234386,89.97099559147685,153.95970793534167,100.08964915503306,186.30200220426158,58.09621142542248,225.3058412931668,105.6119397501837,246.51188464364438,2.9137028724283613,81.1403747244673,73.57653839088906,72.05428912564291
4,326.20081274204983,5,Veneto,228.2074946817215,91.37452953690067,21.315571646757213,57.719897179948724,80.1043609883816,64.32482408771068,118.92868052146403,180.57399225440463,200.01429116893036,132.4440353460972,161.15015273004963,212.34677903234603,197.85703376425025,57.83321742213495,131.8381061473845,216.19068073964982,148.93313969344896,179.86252931871488,119.85464735722468,112.50051819123983,165.11632029673268,46.46118679430535,24.412793868979435,53.855724649539084,98.31291932580592,97.29792587137948,63.48902252768232,42.5592578955981,106.29112120220367,126.1581710576556,3.4748664464353896,192.7201903670976,2.475709998704522,67.5804832815142,81.0555282823324,57.907680139638906,118.69173075874107,25.011103610974747,69.06735804287351,111.00638193421699,120.22222222222223,50.463501609120165,62.958558337424314,78.60853379152348,33.84379602356407,160.56797850870015,156.88070692194404,22.82616558937435,119.44035346097202,280.8169693994436,47.87563751159112,230.39529809632901,181.40571646757215,104.8920184912453,114.66143020782197,29.434101074564992,80.00301369115802,198.34971090383462,130.54707358315605,249.2602683685158,97.05359188348879,233.17509409261987,146.38118420334916,238.51693667157585,12.36901523209513,111.89991408934708,121.45914471172203,113.67736458844706
5,598.0629657698623,6,Friuli Venezia Giulia,438.4751484148036,96.46360679550335,32.35434626436781,89.40427245168624,93.01666508778578,110.64646488568903,171.3186813186813,202.87117910824807,324.0048945307566,197.80886067955032,226.09170140204623,317.52030440823546,353.4045724390552,109.37463685739547,208.298945307566,329.15795124415814,315.6694139194139,293.0142415056208,261.80743968675006,214.45451244158141,231.91136162687886,101.35569028672477,44.52204117721359,91.6176582038651,161.8287230011368,159.09632752305166,84.25410509031198,60.317209012252114,187.5940065681445,149.6900341038272,9.53639616489832,359.459706959707,16.06430189781483,93.82763357332323,170.47439055197677,97.08433592269799,197.50213148920045,14.226204291398258,164.31574460022736,289.96258052292535,250.22011178476697,116.07418371858027,74.50287356321839,93.3677608311229,71.92640836175319,370.61061639509916,301.5875331564987,50.24066881394467,74.39921213843628,581.5277251484148,59.15607237589996,413.11058481748137,259.40913540482507,143.13024188455222,101.99254768220285,69.54195086522672,155.72829038777314,280.2214854111406,187.09511178476697,376.2314639383605,86.50176834659594,445.823417961349,247.55126626247315,541.5377036756347,14.397951007326007,234.9691802450423,185.66499305292407,193.77242010862702
6,585.4400738688827,7,Liguria,522.313758079409,112.00058864265928,26.918493190212374,239.08905817174517,101.73288319482918,115.66265004616805,314.49856879039703,186.67074099722993,260.9366112650046,258.66763619575255,377.159649122807,242.6854108956602,336.96943674976916,66.27576177285319,168.0084025854109,208.74254385964912,253.03414127423824,287.8993074792244,154.6212834718375,269.5527700831025,213.30987996306555,81.47048707294552,28.675366458910435,129.04083564173592,243.35581717451524,188.88479916897506,65.0417243767313,21.41881925207756,92.05597299168976,120.42645429362881,4.778181628000923,270.1771698984303,13.022140466297323,140.4684787626962,106.8718836565097,103.61457756232687,117.0297322253001,6.692382992843952,98.56012234533702,126.60463988919668,134.1189404432133,75.86572022160665,106.53299861495844,267.96516620498613,188.10159279778392,204.58243305632502,284.3134579870729,46.276572599261314,91.8875634810711,527.7088180978762,58.99787626962142,413.7684210526316,262.10911819021237,113.36001846722068,89.42109879963066,86.18145775623269,141.41385041551246,272.94619113573407,282.37520775623267,261.8188134810711,240.5457756232687,316.09489843028626,145.00113111726685,609.1497691597415,14.260332987072946,343.77532317636195,128.51722068328718,225.9576408125577
7,261.5669414123413,8,Emilia-Romagna,141.1375139229227,81.03513031855647,25.955920026732013,93.49053241256405,90.93845511249721,132.5123190020049,75.97421474715972,177.82670973490755,158.2252171975941,135.54827355758522,146.56113833815994,160.83799287146357,134.26447983960793,72.84040989084428,153.11753174426374,201.18159946535977,124.85561372243261,152.61951436845624,116.77334595678325,72.93809311650702,156.5194920917799,65.34166295388728,39.65244486522611,72.559818445088,96.9630986856761,128.34621296502561,110.10433281354422,73.58924036533749,142.34653597683226,210.2167966139452,4.309412939964357,158.61363332590778,7.488870015593673,91.36072621964803,104.71299844063266,73.5080363109824,127.76394519937625,28.175955112497217,66.69992760080196,80.62043328135442,152.23344842949433,52.61194029850746,84.84629650256181,81.66365003341501,59.58378257963912,121.36782134105592,140.8698039652484,41.588892292269996,181.66592782356872,201.20320784139005,71.58664513254622,111.3283359322789,165.71383381599466,114.24304967698819,134.18854978837157,50.385832033860545,58.129611271998215,186.763020717309,94.92101804410783,172.69595678324794,52.486823345956786,155.03632212073958,126.76162842503898,166.1714078859434,44.25745711739808,105.32440409890845,156.75042325685007,99.07836934729339
8,373.0131773506132,9,Toscana,188.11761763938418,118.46902452813778,33.12237703313908,104.79679481603897,119.53244324606419,155.3514177611551,107.22025310950683,126.78192137079238,134.3398495259633,143.39522266678264,198.30594937809863,220.86883534835175,150.40754109767767,86.65988410020005,245.64260241802208,300.9549230233974,162.0494368096025,142.2765830216578,180.55749325911108,114.54439201530835,182.8340871531704,92.05618857093155,53.64705466643472,88.26779268504828,134.53852091850047,116.70598851874402,103.85251587370618,51.91619552926851,134.77019004957816,225.03385665825869,5.017717257762895,174.79192398016875,25.393537444550752,122.03360659302427,131.79716447768982,91.88441549969558,179.3742280594938,50.3114127598504,126.20174828216057,133.34487257545447,217.5069365921545,91.74433547882056,125.86606288597025,128.1917891623902,55.02697986431243,179.45172653735756,220.54472905975473,69.24278072540663,162.73881229886058,315.11002870313996,85.8428503087762,151.66694572497173,191.079716447769,83.29793641819604,207.28450900234844,71.98276724362877,55.887845742367574,202.26911368183005,99.55378577020092,275.01889623380015,44.537463577454986,269.86929198921456,141.93175393580935,231.01778724884753,38.197478146472996,173.7543489605984,114.70815212664174,130.43906018961468
9,225.37289691943127,10,Umbria,174.2146327014218,114.68464158767773,25.507201569905213,84.12020142180094,118.51452162322275,169.95139218009479,60.45398400473934,133.33906990521328,118.97516291469195,119.78989928909952,182.3697719194313,294.69594194312793,80.31788359004739,77.66735781990522,244.86072274881516,150.90305094786729,145.83994372037915,144.87668838862558,123.79007701421801,68.14723045023696,179.93076125592418,79.48333827014218,31.142661433649288,66.94537914691944,161.4750296208531,124.24339454976304,85.3394845971564,45.26886848341232,130.50319905213271,282.3719786729858,13.215399140995261,106.41855746445498,34.10786433649289,97.62109004739337,155.09004739336493,91.41193720379147,209.943009478673,72.91715047393365,108.22396327014218,132.6326125592417,237.20124407582938,76.43844786729858,148.64311315165878,77.10349526066351,31.228065758293837,187.63513033175354,211.94659360189573,83.89009182464454,147.33326421800948,177.48542654028435,90.59925947867299,88.88896623222749,108.72846563981042,102.60727191943128,240.50065165876777,41.944890402843605,33.62588862559242,137.80359893364928,80.385663507109,228.84431279620853,10.624698237559242,273.0509478672986,189.64188388625593,171.14854857819904,43.901932760663506,95.37128258293839,102.6796134478673,113.61543986966825
