month,Piemonte,Valle d'Aosta,Lombardia,Trentino-Alto Adige,Veneto,Friuli Venezia Giulia,Liguria,Emilia-Romagna,Toscana,Umbria,Marche,Lazio,Abruzzo,Molise,Campania,Puglia,Basilicata,Calabria,Sicilia,Sardegna
1985-08-01,60.83958513736913,71.2677450229709,71.02885541411942,95.27879528253362,63.23854893663791,101.96059113300493,40.54042590027701,49.87381376698597,41.74460185265721,41.67618483412322,31.230110309772197,19.77160233680172,28.562537664565177,37.31236654304338,10.402806774703848,14.759720893863411,6.424457799679808,4.516893236074271,1.5480234317190482,0.8737943892781624
1985-09-01,31.062982169566244,39.13824655436447,46.298221463864,65.37477955764568,25.503436349398253,54.421648035872174,23.405274699907665,12.99170611494765,8.274649093241715,9.47599970379147,12.219666475942091,16.069302955879788,24.805427753569443,19.665469066082267,13.276198403355162,5.462607193170656,5.528289239168501,23.45335916777188,33.24368354948008,52.46232223558191
1985-10-01,24.243293906951116,13.813729900459418,35.148087471736034,36.61628793445514,32.37914560092323,38.67331375521031,26.18929766851339,45.70514034306081,41.26485985474472,41.7117928021327,52.70087955077709,53.85523963843516,50.98444743185611,53.9715806922904,52.73691229490104,53.95708072687794,39.80784095457275,44.88736322944297,56.04860867702613,52.59869812181268
1985-11-01,8.79262157561206,0.904647345783882,9.0150937421489,2.0880736093761483,10.767713256305983,8.337185802703043,16.47311865189289,13.852823568723547,21.24236893319997,21.02497037914692,19.71843064722163,25.16577232168808,21.995339734377897,24.73893185266352,27.57497378780075,29.40164400558341,29.970719931959177,35.15419429708223,33.85197842427075,31.477564368340317
1985-12-01,8.808559616822798,0.8491299172090352,6.962694183904196,2.6675812536740398,6.773630698054625,7.7149695670708605,20.2893438365651,9.008925985742929,18.642741041141168,15.177775103672984,16.036404553438366,18.79585682729757,19.52619570508066,20.09454547370196,21.256389798396,19.5649378974306,20.007570167100265,23.432400116047745,17.675451279355066,23.575148223392347
1986-01-01,3.5047494317287256,0.0715684128391797,2.245252700778829,0.1747874833807131,2.61016754135297,1.9884601076007329,6.697942636195752,3.3851961043662286,8.883220894581195,7.481318035396919,7.464890322280179,10.030626017264431,6.942263118857778,10.045495652112834,11.874917224633949,13.607034844646645,11.663380059285572,14.534102495026524,17.952296802585973,14.637674136572826
1986-02-01,1.7237397477465952,0.003804819361174,1.9736734583054183,0.0476918548128765,2.3203644488102437,1.208402902772515,2.388784229282087,3.229065145355313,4.61659869150648,4.450050448015403,4.106476291382798,7.680000399639598,4.304755585944744,7.417437556192403,9.908294091678316,11.062810997518485,10.4711858365019,14.046795217175069,19.02574288273552,13.831528048426552
1986-03-01,17.05327481697237,2.4893819391271057,17.371558600619714,5.41230699812624,19.2631683794032,17.289590438297335,21.0647708910434,23.163020717308974,23.29220122640689,22.596419579383888,22.49234218650202,24.35802621635761,20.155514092341924,24.73905126151944,25.99916764770804,27.606705268055627,26.796624849909943,28.130854194297083,30.429506464929705,29.320950288154567
1986-04-01,31.63084999606392,7.350384044793262,33.71718763085169,17.11908479682563,39.95030430840249,38.53515378299861,37.60242382271469,44.153102027177546,42.21463479603375,41.16316646919432,43.00553877474984,41.28523004708481,37.37419745503431,42.40091172173522,42.23796998013391,45.84334126040428,43.3355419501701,44.44056697612732,43.5667085329283,43.5822484348439
1986-05-01,88.03419467842242,61.71262442572741,89.94136797588142,79.15538430450437,96.03334340825413,97.97500631552356,88.21039935364728,92.3633437291156,88.53465034356789,90.02197867298578,90.50324675324676,83.80304307388246,80.65678889300946,84.31655990110137,82.2102494297697,69.11085405573075,81.83907844706825,76.31181200265252,62.26768606145578,84.45658505742361
1986-06-01,87.5589919704007,70.30817859877489,90.16291558495938,85.28776912337423,97.83236247733144,103.22304850322092,72.06426592797784,82.31534862998441,90.89124336783507,95.48966232227488,96.23418538428784,75.73891908388072,88.44744344520674,89.63529725781075,64.90666617614598,50.84202618518327,73.92604312587552,50.64949021883289,31.27955952798224,62.11219888884282
1986-07-01,74.38436294576084,79.32253062787136,77.98374822041706,97.11135094422808,94.23191322745508,109.99314765694076,64.20174861495845,96.8798618846068,86.80366073758371,116.5112559241706,116.64680913348946,94.97496076265767,103.31834090487668,99.80676135086536,81.58762232359649,61.7008478519361,84.84600760456274,51.33035062997347,15.41655713284262,47.10080227206767
1986-08-01,63.71755687632842,76.3821831929556,67.05664831253664,94.421945036373,77.65548579436171,112.08030188202602,37.62815674053555,45.98532523947427,38.900955140471424,69.24840047393364,75.17165211837343,33.345390338894376,62.93437673836455,44.86891366037312,20.272797715399896,8.833451539316549,32.633670827496495,18.043737566313,6.06044258967169,3.833237670508728
1986-09-01,56.36249803196095,44.889084035222055,54.41612930240348,62.60045741788522,55.62197408913557,75.61708191234054,54.9039877654663,47.6251949209178,51.91594002783335,55.387677725118486,47.41336890568448,64.24060483636575,55.77984771926572,43.612743032142056,56.32092469281142,40.91407421289355,29.217552406443865,41.29658902519894,42.99585718736613,42.30889288527717
1986-10-01,13.950722762339606,22.59000287136294,26.05620865086676,36.48606390991256,37.847172610869926,47.68477643046609,21.413750865650968,35.390986299844066,34.6637900104375,40.38104635663507,47.77051176282734,43.72088080567343,46.580636936769885,23.80552160597887,42.92381447281289,18.74991114356615,34.15161909645787,58.77998176392573,66.74268800872376,61.75488722583855
1986-11-01,18.32350871841297,4.55867809628637,16.383280294782683,9.047340569659784,17.56142839479035,17.643028846153847,26.411262119113573,19.132216250835377,24.51505555797165,22.83207753258294,22.471896955503517,25.918575248503167,23.682190744947157,26.51870680209036,27.997691487013466,27.756930801840458,26.27420827496498,31.30563038793104,36.38092212875336,33.44532318918695
1986-12-01,4.876651000255845,0.2478938478058001,3.676989665333724,0.4255717867082445,2.7348071196488437,2.016467851024694,10.70697137580794,4.719124526620628,9.467632181221187,6.848921615817536,7.644112099478391,9.90461783555194,7.622047677544965,10.488527091762194,12.1671384096093,10.594624831980562,10.081119765609364,16.08526400862069,20.85462427464268,17.979256499025663
1987-01-01,1.3718637452767062,0.0145077820758907,0.2301402713733146,0.0866863814990309,0.4036729794488789,0.214700417219275,6.54598193674977,0.2493454921057028,7.025752641993564,5.748393994372038,4.451482079651906,9.639169948555484,5.371919111000371,7.201836964767363,9.593690217791185,12.25318671483224,10.162644461677006,15.171567266246685,18.08689074852981,14.19230948629711
1987-02-01,4.5405203864244665,0.2706061043381508,3.803299490725232,1.205426728176207,5.745673222234434,4.808691936655299,10.382951004155125,5.64964392125195,12.32979119552927,10.901155213270142,9.158238470034064,13.556441827006918,9.44922599318561,10.184182892222973,12.530526865204916,14.699506927570695,13.500698856814088,17.081583637267904,19.844556899170463,17.37018662672582
1987-03-01,8.499233079784302,0.4249348335207695,9.03356869190185,1.451838081646337,9.81240554761774,7.127215367247695,10.40990016158818,11.07946090443306,11.39472049773854,8.913944942239336,9.477184572599532,10.871931857815497,6.398525142545893,8.878732404753878,10.461768127805165,12.902376667269811,9.894859571993196,12.621352785145888,16.04275348560969,16.890148845308676
1987-04-01,39.34702432496261,14.181153091500766,40.58079829997487,27.056626129767064,45.018035253063694,44.74752905140837,43.2753722299169,46.99187458231232,45.05787379316343,43.01551392180095,44.04450314030232,42.405336278556064,38.62265900241053,42.12390424814565,41.05452137443897,44.76093741922142,41.8861066639984,41.41268650530504,41.00069614830393,45.06457046312036
1987-05-01,60.38226206407935,30.34280723583461,61.95863516455909,46.50332041296201,67.04276116942353,66.8120894909688,63.75641158818098,69.28539206950323,64.9860072192746,62.56255924170616,64.42354162231211,60.79750624891008,57.51080683293158,61.75300629354911,59.85542822456037,64.88530734632684,61.76532169301581,61.37374419761273,58.066742610118006,56.43975703801982
