month,Piemonte,Valle d'Aosta,Lombardia,Trentino-Alto Adige,Veneto,Friuli Venezia Giulia,Liguria,Emilia-Romagna,Toscana,Umbria,Marche,Lazio,Abruzzo,Molise,Campania,Puglia,Basilicata,Calabria,Sicilia,Sardegna
1953-12-01,1220832.5,43981.265625,845800.1875,311917.96875,1075310.75,620132.0,787596.6875,1297398.25,2130247.25,621142.125,801853.5,1408999.375,1034657.375,436906.5625,1514760.25,1407007.625,440784.375,1275934.625,1349381.625,1683456.125
1954-01-01,1091548.125,122350.921875,914859.375,515844.40625,896352.5,318129.8125,277604.90625,1394674.25,1531246.625,538044.5625,709540.125,2025317.0,1065026.125,608339.5625,3105283.75,2206643.75,1383926.75,2946419.0,3812571.0,2120166.0
1954-02-01,1377203.0,195539.5,1152604.75,349794.40625,984947.0,552589.0,429238.03125,1317357.375,2185179.75,708894.0,799621.9375,2680445.75,934244.375,524697.0,2363999.0,2936770.25,1489257.875,3761328.0,3764349.5,2389225.5
1954-03-01,3213183.75,237287.4375,2447392.0,996014.125,2272197.25,1265967.375,881830.6875,2434058.75,2133304.75,819019.625,775576.875,1323170.125,867941.5,372804.5,1261849.625,1891009.0,1212570.625,2747407.5,1929419.75,1723002.75
1954-04-01,2527896.25,348491.875,2299112.75,797509.4375,1534099.625,769761.375,544481.9375,1740832.625,1917445.0,630665.3125,896421.125,1267771.75,1228142.5,386064.0625,1017325.5625,1160545.5,645633.5,1356996.875,2483355.0,1101600.25
1954-05-01,3756678.25,147090.03125,4079724.0,1727723.75,2539374.0,1677492.5,1044517.625,2187392.0,3324742.5,1347084.25,1404623.5,1672024.0,1312540.0,458461.65625,1476231.375,1782303.75,1070870.875,1823067.625,920300.75,855018.0625
1954-06-01,3184749.0,260025.5625,3565795.75,2078102.75,2437818.25,2107700.5,304141.5625,1723932.125,1415546.5,637794.25,678054.0625,784222.125,480665.6875,155431.765625,573920.125,595216.25,384976.46875,285228.5625,105348.734375,539859.8125
1954-07-01,1623482.25,118741.4609375,1486954.75,1141176.875,1255126.375,1292444.25,334984.0625,1103178.5,1147381.75,502873.375,503280.1875,751302.0,490894.125,108824.8828125,178267.53125,172752.96875,69030.8125,75644.921875,9566.18359375,236724.140625
1954-08-01,3432860.25,467881.59375,3171421.0,1841641.75,1904973.125,1174242.125,661541.0,1629972.875,1848081.375,535989.25,417780.65625,477552.90625,289703.625,52449.27734375,201358.703125,128364.6171875,48791.85546875,99953.34375,74478.5703125,243283.984375
1954-09-01,1086355.375,246023.75,1752358.125,929393.5625,783499.8125,980064.75,171660.4375,609882.5,597215.1875,208208.625,335044.53125,226727.265625,266606.5,77341.3125,315008.90625,312137.15625,147972.90625,279914.125,289657.0625,163847.109375
